Rajeev Gowda-`- -`- 691803991408250880 -`-Tue Jan 26 02:04:59 +0000 2016 -`- Bangalore -`- Mumbai
Times of India-`- -`- 691566575397183488 -`-Mon Jan 25 10:21:34 +0000 2016 -`- New Delhi -`- New Delhi
NDTV-`- -`- 691569089857347584 -`-Mon Jan 25 10:31:34 +0000 2016 -`- India -`- New Delhi
shanmuga Pillai-`- INC India -`- 691959947442180096 -`-Tue Jan 26 12:24:42 +0000 2016 -`- India -`-
Divyanshi Srivastava-`- India Today -`- 691950937607389184 -`-Tue Jan 26 11:48:54 +0000 2016 -`- India -`- New Delhi
C. Raymond Robin-`- INC India -`- 691950857072484352 -`-Tue Jan 26 11:48:34 +0000 2016 -`- Chandrapur, Maharashtra -`-
satpal singh bhatia-`- India Today -`- 691950765175357440 -`-Tue Jan 26 11:48:12 +0000 2016 -`- NEW DELHI -`-
jaspreet singh-`- India Today -`- 691948970696937472 -`-Tue Jan 26 11:41:05 +0000 2016 -`- -`-
Vineet Kumar Gupta-`- SHARAD YADAV -`- 691948446220165121 -`-Tue Jan 26 11:39:00 +0000 2016 -`- Singapore -`-
Barsum-`- -`- 691947612199587840 -`-Tue Jan 26 11:35:41 +0000 2016 -`- -`-
Kamzou L-`- -`- 691947606591848450 -`-Tue Jan 26 11:35:39 +0000 2016 -`- Arlington VA (DC Area) -`- Eastern Time (US & Canada)
Sanjeev-`- SHARAD YADAV -`- 691947175664836608 -`-Tue Jan 26 11:33:57 +0000 2016 -`- New York, USA -`-
DIPENDU CHOWDHURY-`- SHARAD YADAV -`- 691946393913663488 -`-Tue Jan 26 11:30:50 +0000 2016 -`-   KOLKATA,      WB,  INDIA. -`- Chennai
Rugmini-`- India Today -`- 691946260438327297 -`-Tue Jan 26 11:30:18 +0000 2016 -`- -`-
Morgan-`- India Today -`- 691945951704027137 -`-Tue Jan 26 11:29:05 +0000 2016 -`- kuala lumpur/London/ USA -`- London
n r pabda-`- India Today -`- 691945890651725824 -`-Tue Jan 26 11:28:50 +0000 2016 -`- -`-
Sushil Manav-`- India Today -`- 691945319207145472 -`-Tue Jan 26 11:26:34 +0000 2016 -`- Haryana, India -`-
SANJAY PATHAK-`- India Today -`- 691945266547654656 -`-Tue Jan 26 11:26:21 +0000 2016 -`- NEW DELHI , INDIA -`- New Delhi
India Today-`- -`- 691945191935184896 -`-Tue Jan 26 11:26:04 +0000 2016 -`- India -`- New Delhi
Sujeet Singh-`- -`- 691944975953715200 -`-Tue Jan 26 11:25:12 +0000 2016 -`- Delhi -`- New Delhi
Varun Arora-`- The Indian Express -`- 691944529352642560 -`-Tue Jan 26 11:23:26 +0000 2016 -`- -`-
Amit jalinder-`- India Today -`- 691944298904997888 -`-Tue Jan 26 11:22:31 +0000 2016 -`- Jharsa, Gurgaon -`- New Delhi
Muzeen Qureshi1D-`- Press Trust of India -`- 691944282232639489 -`-Tue Jan 26 11:22:27 +0000 2016 -`- srinagar kashmir -`-
loner-`- SHARAD YADAV -`- 691940496474775553 -`-Tue Jan 26 11:07:24 +0000 2016 -`- India -`- Hawaii
ashok kumar sangwan-`- SHARAD YADAV -`- 691939824304050176 -`-Tue Jan 26 11:04:44 +0000 2016 -`- Ottawa, Ontario -`-
साधु-`- Times of India -`- 691937086220419072 -`-Tue Jan 26 10:53:51 +0000 2016 -`- Delhi-Mumbai-Bangalore -`- Pacific Time (US & Canada)
animesh tyagi-`- Friends of Congress -`- 691933284834660352 -`-Tue Jan 26 10:38:45 +0000 2016 -`- Yamunanagar, Haryana -`- Chennai
Mohit $marty....-`- Times of India -`- 691933077921202177 -`-Tue Jan 26 10:37:55 +0000 2016 -`- Mumbai -`-
Dhiraj-`- Narendra nath -`- 691931066337202176 -`-Tue Jan 26 10:29:56 +0000 2016 -`- -`- New Delhi
Anil kumar Ward 127-`- Friends of Congress -`- 691927975281950720 -`-Tue Jan 26 10:17:39 +0000 2016 -`- -`-
Bijay yadav-`- SHARAD YADAV -`- 691924098415509504 -`-Tue Jan 26 10:02:15 +0000 2016 -`- -`-
Informed Citizen-`- SHARAD YADAV -`- 691921668462219264 -`-Tue Jan 26 09:52:35 +0000 2016 -`- Allahabad/Uttar Pradesh -`- New Delhi
nilofar parijaat-`- SHARAD YADAV -`- 691921269776891905 -`-Tue Jan 26 09:51:00 +0000 2016 -`- -`-
Zakir khan-`- SHARAD YADAV -`- 691919595544903680 -`-Tue Jan 26 09:44:21 +0000 2016 -`- India -`-
Yogendra lumba-`- Friends of Congress -`- 691919348194242564 -`-Tue Jan 26 09:43:22 +0000 2016 -`- -`-
Amir Prasad-`- SHARAD YADAV -`- 691918679068536832 -`-Tue Jan 26 09:40:42 +0000 2016 -`- बीरपुर ,मधेपुर(मधुबनी) -`-
the.common. man-`- SHARAD YADAV -`- 691916958288183296 -`-Tue Jan 26 09:33:52 +0000 2016 -`- -`-
WithRG-`- SHARAD YADAV -`- 691915865164484609 -`-Tue Jan 26 09:29:32 +0000 2016 -`- -`- Chennai
